la-va,cs-cz,"1 Aprilis","1. duben"
la-va,cs-cz,"1 Augusti","1. srpen"
la-va,cs-cz,"1 Ceres",Ceres
la-va,cs-cz,"1 Decembris","1. prosinec"
la-va,cs-cz,"1 Februarii","1. únor"
la-va,cs-cz,"1 Ianuarii","1. leden"
la-va,cs-cz,"1 Iulii","1. červenec"
la-va,cs-cz,"1 Iunii","1. červen"
la-va,cs-cz,"1 Maii","1. květen"
la-va,cs-cz,"1 Martii","1. březen"
la-va,cs-cz,"1 Novembris","1. listopad"
la-va,cs-cz,"1 Octobris","1. říjen"
la-va,cs-cz,"1 Septembris","1. září"
la-va,cs-cz,"1 a.C.n.","1 př. n. l."
la-va,cs-cz,"10 Aprilis","10. duben"
la-va,cs-cz,"10 Augusti","10. srpen"
la-va,cs-cz,"10 Decembris","10. prosinec"
la-va,cs-cz,"10 Februarii","10. únor"
la-va,cs-cz,"10 Ianuarii","10. leden"
la-va,cs-cz,"10 Iulii","10. červenec"
la-va,cs-cz,"10 Iunii","10. červen"
la-va,cs-cz,"10 Maii","10. květen"
la-va,cs-cz,"10 Martii","10. březen"
la-va,cs-cz,"10 Novembris","10. listopad"
la-va,cs-cz,"10 Octobris","10. říjen"
la-va,cs-cz,"10 Septembris","10. září"
la-va,cs-cz,"10 a.C.n.","10 př. n. l."
la-va,cs-cz,"100 a.C.n.","100 př. n. l."
la-va,cs-cz,"1000 a.C.n.","1000 př. n. l."
la-va,cs-cz,"101 a.C.n.","101 př. n. l."
la-va,cs-cz,"102 a.C.n.","102 př. n. l."
la-va,cs-cz,"103 a.C.n.","103 př. n. l."
la-va,cs-cz,"104 a.C.n.","104 př. n. l."
la-va,cs-cz,"105 a.C.n.","105 př. n. l."
la-va,cs-cz,"106 a.C.n.","106 př. n. l."
la-va,cs-cz,"107 a.C.n.","107 př. n. l."
la-va,cs-cz,"108 a.C.n.","108 př. n. l."
la-va,cs-cz,"109 a.C.n.","109 př. n. l."
la-va,cs-cz,"11 Aprilis","11. duben"
la-va,cs-cz,"11 Augusti","11. srpen"
la-va,cs-cz,"11 Decembris","11. prosinec"
la-va,cs-cz,"11 Februarii","11. únor"
la-va,cs-cz,"11 Ianuarii","11. leden"
la-va,cs-cz,"11 Iulii","11. červenec"
la-va,cs-cz,"11 Iunii","11. červen"
la-va,cs-cz,"11 Maii","11. květen"
la-va,cs-cz,"11 Martii","11. březen"
la-va,cs-cz,"11 Novembris","11. listopad"
la-va,cs-cz,"11 Octobris","11. říjen"
