bg-bg,ro-ro,"&Fcy;&rcy;&iecy;&dcy;&iecy;&rcy;&icy;&kcy; &SHcy;&ocy;&pcy;&iecy;&ncy;","Frédéric Chopin"
bg-bg,ro-ro,"-та",-a
bg-bg,ro-ro,"-та",O
bg-bg,ro-ro,"-те",-i
bg-bg,ro-ro,"-те",-le
bg-bg,ro-ro,"-то",-l
bg-bg,ro-ro,"-то",-le
bg-bg,ro-ro,"-то",L-
bg-bg,ro-ro,"-то","Îl"
bg-bg,ro-ro,"-ът",-l
bg-bg,ro-ro,"-ът",-le
bg-bg,ro-ro,"-ът",L-
bg-bg,ro-ro,"-ът","Îl"
bg-bg,ro-ro,"-я",-l
bg-bg,ro-ro,"-я",-le
bg-bg,ro-ro,"-я",L-
bg-bg,ro-ro,"-я","Îl"
bg-bg,ro-ro,"-ят",-l
bg-bg,ro-ro,"-ят",-le
bg-bg,ro-ro,"-ят",L-
bg-bg,ro-ro,"-ят","Îl"
bg-bg,ro-ro,"1 Церера",Ceres
bg-bg,ro-ro,"1 август","1 august"
bg-bg,ro-ro,"1 април","1 aprilie"
bg-bg,ro-ro,"1 век пр.н.е.","Secolul I î.Hr."
bg-bg,ro-ro,"1 век","Secolul I"
bg-bg,ro-ro,"1 декември","1 decembrie"
bg-bg,ro-ro,"1 май","1 mai"
bg-bg,ro-ro,"1 март","1 martie"
bg-bg,ro-ro,"1 ноември","1 noiembrie"
bg-bg,ro-ro,"1 октомври","1 octombrie"
bg-bg,ro-ro,"1 септември","1 septembrie"
bg-bg,ro-ro,"1 февруари","1 februarie"
bg-bg,ro-ro,"1 хилядолетие пр.н.е.","Mileniul I î.Hr."
bg-bg,ro-ro,"1 хилядолетие","Mileniul I"
bg-bg,ro-ro,"1 юли","1 iulie"
bg-bg,ro-ro,"1 юни","1 iunie"
bg-bg,ro-ro,"1 януари","1 ianuarie"
bg-bg,ro-ro,"1. ФК Нюрнберг",Nürnberg
bg-bg,ro-ro,"10 август","10 august"
bg-bg,ro-ro,"10 април","10 aprilie"
bg-bg,ro-ro,"10 век пр.н.е.","Anii 900 î.Hr."
bg-bg,ro-ro,"10 век","Secolul al X-lea"
bg-bg,ro-ro,"10 декември","10 decembrie"
bg-bg,ro-ro,"10 май","10 mai"
bg-bg,ro-ro,"10 март","10 martie"
bg-bg,ro-ro,"10 ноември","10 noiembrie"
bg-bg,ro-ro,"10 октомври","10 octombrie"
bg-bg,ro-ro,"10 септември","10 septembrie"
bg-bg,ro-ro,"10 февруари","10 februarie"
bg-bg,ro-ro,"10 юли","10 iulie"
bg-bg,ro-ro,"10 юни","10 iunie"
bg-bg,ro-ro,"10 януари","10 ianuarie"
bg-bg,ro-ro,"108 Хекуба",Hecuba
bg-bg,ro-ro,"11 август","11 august"
bg-bg,ro-ro,"11 април","11 aprilie"
bg-bg,ro-ro,"11 век пр.н.е.","Mileniul al II-lea î.Hr."
bg-bg,ro-ro,"11 век","Secolul al XI-lea"
bg-bg,ro-ro,"11 декември","11 decembrie"
bg-bg,ro-ro,"11 май","11 mai"
bg-bg,ro-ro,"11 март","11 martie"
bg-bg,ro-ro,"11 ноември","11 noiembrie"
bg-bg,ro-ro,"11 октомври","11 octombrie"
bg-bg,ro-ro,"11 септември","11 septembrie"
bg-bg,ro-ro,"11 февруари","11 februarie"
bg-bg,ro-ro,"11 юли","11 iulie"
bg-bg,ro-ro,"11 юни","11 iunie"
bg-bg,ro-ro,"11 януари","11 ianuarie"
bg-bg,ro-ro,"110-те","Anii 110"
bg-bg,ro-ro,"12 август","12 august"
bg-bg,ro-ro,"12 април","12 aprilie"
bg-bg,ro-ro,"12 век","Secolul al XII-lea"
bg-bg,ro-ro,"12 декември","12 decembrie"
bg-bg,ro-ro,"12 май","12 mai"
bg-bg,ro-ro,"12 март","12 martie"
bg-bg,ro-ro,"12 ноември","12 noiembrie"
bg-bg,ro-ro,"12 октомври","12 octombrie"
bg-bg,ro-ro,"12 септември","12 septembrie"
bg-bg,ro-ro,"12 февруари","12 februarie"
bg-bg,ro-ro,"12 юли","12 iulie"
bg-bg,ro-ro,"12 юни","12 iunie"
bg-bg,ro-ro,"12 януари","12 ianuarie"
bg-bg,ro-ro,"120-те","Anii 120"
bg-bg,ro-ro,"13 август","13 august"
bg-bg,ro-ro,"13 април","13 aprilie"
bg-bg,ro-ro,"13 век","Secolul al XIII-lea"
bg-bg,ro-ro,"13 декември","13 decembrie"
bg-bg,ro-ro,"13 май","13 mai"
bg-bg,ro-ro,"13 март","13 martie"
bg-bg,ro-ro,"13 ноември","13 noiembrie"
bg-bg,ro-ro,"13 октомври","13 octombrie"
bg-bg,ro-ro,"13 септември","13 septembrie"
bg-bg,ro-ro,"13 февруари","13 februarie"
bg-bg,ro-ro,"13 юли","13 iulie"
bg-bg,ro-ro,"13 юни","13 iunie"
bg-bg,ro-ro,"13 януари","13 ianuarie"
bg-bg,ro-ro,"14 август","14 august"
bg-bg,ro-ro,"14 април","14 aprilie"
bg-bg,ro-ro,"14 век","Secolul al XIV-lea"
bg-bg,ro-ro,"14 декември","14 decembrie"
bg-bg,ro-ro,"14 май","14 mai"
bg-bg,ro-ro,"14 март","14 martie"
bg-bg,ro-ro,"14 ноември","14 noiembrie"
bg-bg,ro-ro,"14 октомври","14 octombrie"
bg-bg,ro-ro,"14 септември","14 septembrie"
bg-bg,ro-ro,"14 февруари","14 februarie"
bg-bg,ro-ro,"14 юли","14 iulie"
bg-bg,ro-ro,"14 юни","14 iunie"
bg-bg,ro-ro,"14 януари","14 ianuarie"
bg-bg,ro-ro,"15 август","15 august"
bg-bg,ro-ro,"15 април","15 aprilie"
bg-bg,ro-ro,"15 век","Secolul al XV-lea"
bg-bg,ro-ro,"15 декември","15 decembrie"
bg-bg,ro-ro,"15 май","15 mai"
bg-bg,ro-ro,"15 март","15 martie"
bg-bg,ro-ro,"15 ноември","15 noiembrie"
bg-bg,ro-ro,"15 октомври","15 octombrie"
bg-bg,ro-ro,"15 септември","15 septembrie"
bg-bg,ro-ro,"15 февруари","15 februarie"
bg-bg,ro-ro,"15 юли","15 iulie"
bg-bg,ro-ro,"15 юни","15 iunie"
bg-bg,ro-ro,"15 януари","15 ianuarie"
bg-bg,ro-ro,"1560-те","Anii 1560"
bg-bg,ro-ro,"16 август","16 august"
bg-bg,ro-ro,"16 април","16 aprilie"
bg-bg,ro-ro,"16 век пр.н.е.","Secolul al XVI-lea"
bg-bg,ro-ro,"16 век","Secolul al XVI-lea"
bg-bg,ro-ro,"16 декември","16 decembrie"
bg-bg,ro-ro,"16 май","16 mai"
bg-bg,ro-ro,"16 март","16 martie"
bg-bg,ro-ro,"16 ноември","16 noiembrie"
bg-bg,ro-ro,"16 октомври","16 octombrie"
bg-bg,ro-ro,"16 септември","16 septembrie"
bg-bg,ro-ro,"16 февруари","16 februarie"
bg-bg,ro-ro,"16 юли","16 iulie"
bg-bg,ro-ro,"16 юни","16 iunie"
