no-no,sk-sk,"...And Justice for All","...And Justice for All"
no-no,sk-sk,"1 f.Kr.","1 pred Kr."
no-no,sk-sk,"1. FC Nürnberg","1. FC Norimberg"
no-no,sk-sk,"1. Januar","1. január"
no-no,sk-sk,"1. april","1. apríl"
no-no,sk-sk,"1. august","1. august"
no-no,sk-sk,"1. desember","1. december"
no-no,sk-sk,"1. februar","1. február"
no-no,sk-sk,"1. januar","1. január"
no-no,sk-sk,"1. juli","1. júl"
no-no,sk-sk,"1. juni","1. jún"
no-no,sk-sk,"1. mai","1. máj"
no-no,sk-sk,"1. mars","1. marec"
no-no,sk-sk,"1. november","1. november"
no-no,sk-sk,"1. oktober","1. október"
no-no,sk-sk,"1. september","1. september"
no-no,sk-sk,"1. århundre f.Kr.","1. storočie pred Kr."
no-no,sk-sk,"1. århundre","1. storočie"
no-no,sk-sk,"10 f.Kr.","10 pred Kr."
no-no,sk-sk,"10. april","10. apríl"
no-no,sk-sk,"10. august","10. august"
no-no,sk-sk,"10. desember","10. december"
no-no,sk-sk,"10. februar","10. február"
no-no,sk-sk,"10. januar","10. január"
no-no,sk-sk,"10. juli","10. júl"
no-no,sk-sk,"10. juni","10. jún"
no-no,sk-sk,"10. mai","10. máj"
no-no,sk-sk,"10. mars","10. marec"
no-no,sk-sk,"10. november","10. november"
no-no,sk-sk,"10. oktober","10. október"
no-no,sk-sk,"10. september","10. september"
no-no,sk-sk,"10. århundre f.Kr.","10. storočie pred Kr."
no-no,sk-sk,"10. århundre","10. storočie"
no-no,sk-sk,"100 f.Kr.","100 pred Kr."
no-no,sk-sk,"100 proof",Dôkaz
no-no,sk-sk,"1000 Piazzia","1000 Piazzia"
no-no,sk-sk,"1000 f.Kr.","1000 pred Kr."
no-no,sk-sk,"101 f.Kr.","101 pred Kr."
no-no,sk-sk,"102 f.Kr.","102 pred Kr."
no-no,sk-sk,"103 f.Kr.","103 pred Kr."
no-no,sk-sk,"104 f.Kr.","104 pred Kr."
no-no,sk-sk,"105 f.Kr.","105 pred Kr."
no-no,sk-sk,"106 f.Kr.","106 pred Kr."
no-no,sk-sk,"107 f.Kr.","107 pred Kr."
no-no,sk-sk,"108 f.Kr.","108 pred Kr."
no-no,sk-sk,"109 f.Kr.","109 pred Kr."
no-no,sk-sk,"11 f.Kr.","11 pred Kr."
no-no,sk-sk,"11. april","11. apríl"
no-no,sk-sk,"11. august","11. august"
no-no,sk-sk,"11. desember","11. december"
no-no,sk-sk,"11. februar","11. február"
no-no,sk-sk,"11. januar","11. január"
no-no,sk-sk,"11. juli","11. júl"
no-no,sk-sk,"11. juni","11. jún"
no-no,sk-sk,"11. mai","11. máj"
no-no,sk-sk,"11. mars","11. marec"
no-no,sk-sk,"11. november","11. november"
no-no,sk-sk,"11. oktober","11. október"
no-no,sk-sk,"11. september","11. september"
no-no,sk-sk,"11. århundre f.Kr.","11. storočie pred Kr."
no-no,sk-sk,"11. århundre","11. storočie"
no-no,sk-sk,"110 f.Kr.","110 pred Kr."
no-no,sk-sk,"111 f.Kr.","111 pred Kr."
no-no,sk-sk,"112 f.Kr.","112 pred Kr."
no-no,sk-sk,"113 f.Kr.","113 pred Kr."
no-no,sk-sk,"114 f.Kr.","114 pred Kr."
no-no,sk-sk,"115 f.Kr.","115 pred Kr."
no-no,sk-sk,"116 f.Kr.","116 pred Kr."
no-no,sk-sk,"117 f.Kr.","117 pred Kr."
no-no,sk-sk,"118 f.Kr.","118 pred Kr."
no-no,sk-sk,"1184 f. Kr.","80. roky 12. storočia pred Kr."
no-no,sk-sk,"119 f.Kr.","119 pred Kr."
no-no,sk-sk,"12 f.Kr.","12 pred Kr."
no-no,sk-sk,"12. april","12. apríl"
no-no,sk-sk,"12. august","12. august"
no-no,sk-sk,"12. desember","12. december"
no-no,sk-sk,"12. februar","12. február"
no-no,sk-sk,"12. januar","12. január"
no-no,sk-sk,"12. juli","12. júl"
no-no,sk-sk,"12. juni","12. jún"
no-no,sk-sk,"12. mai","12. máj"
no-no,sk-sk,"12. mars","12. marec"
