fr-fr,ro-ro,"...And Oceans","...And Oceans"
fr-fr,ro-ro,"1 E3 m","1 E3 m"
fr-fr,ro-ro,"1 E4 m","1 E3 m"
fr-fr,ro-ro,"1 E5 m","1 E3 m"
fr-fr,ro-ro,"1 août","1 august"
fr-fr,ro-ro,"1 octobre","1 octombrie"
fr-fr,ro-ro,"1 septembre","1 septembrie"
fr-fr,ro-ro,"1.FC Brno",Brno
fr-fr,ro-ro,"1.FC Nuremberg",Nürnberg
fr-fr,ro-ro,"10 août","10 august"
fr-fr,ro-ro,"10 avril","10 aprilie"
fr-fr,ro-ro,"10 décembre","10 decembrie"
fr-fr,ro-ro,"10 février","10 februarie"
fr-fr,ro-ro,"10 janvier","10 ianuarie"
fr-fr,ro-ro,"10 juillet","10 iulie"
fr-fr,ro-ro,"10 juin","10 iunie"
fr-fr,ro-ro,"10 mai","10 mai"
fr-fr,ro-ro,"10 mars","10 martie"
fr-fr,ro-ro,"10 novembre","10 noiembrie"
fr-fr,ro-ro,"10 octobre","10 octombrie"
fr-fr,ro-ro,"10 septembre","10 septembrie"
fr-fr,ro-ro,"100 Greatest Britons","100 Greatest Britons"
fr-fr,ro-ro,"100 mètres","Progresul recordului mondial la proba de 100 m bărbaţi"
fr-fr,ro-ro,"10er avril","10 aprilie"
fr-fr,ro-ro,"10er février","10 februarie"
fr-fr,ro-ro,"10er juillet","10 iulie"
fr-fr,ro-ro,"10er juin","10 iunie"
fr-fr,ro-ro,"10er mai","10 mai"
fr-fr,ro-ro,"10er mars","10 martie"
fr-fr,ro-ro,"11 août","11 august"
fr-fr,ro-ro,"11 avril","11 aprilie"
fr-fr,ro-ro,"11 décembre","11 decembrie"
fr-fr,ro-ro,"11 février","11 februarie"
fr-fr,ro-ro,"11 janvier","11 ianuarie"
fr-fr,ro-ro,"11 juillet","11 iulie"
fr-fr,ro-ro,"11 juin","11 iunie"
fr-fr,ro-ro,"11 mai","11 mai"
fr-fr,ro-ro,"11 mars","11 martie"
fr-fr,ro-ro,"11 novembre","11 noiembrie"
fr-fr,ro-ro,"11 octobre","11 octombrie"
fr-fr,ro-ro,"11 septembre","11 septembrie"
fr-fr,ro-ro,"11er avril","11 aprilie"
fr-fr,ro-ro,"11er juillet","11 iulie"
fr-fr,ro-ro,"11er juin","11 iunie"
fr-fr,ro-ro,"11er mai","11 mai"
fr-fr,ro-ro,"11er mars","11 martie"
fr-fr,ro-ro,"12 août","12 august"
fr-fr,ro-ro,"12 avril","12 aprilie"
fr-fr,ro-ro,"12 décembre","12 decembrie"
fr-fr,ro-ro,"12 février","12 februarie"
fr-fr,ro-ro,"12 janvier","12 ianuarie"
fr-fr,ro-ro,"12 juillet","12 iulie"
fr-fr,ro-ro,"12 juin","12 iunie"
fr-fr,ro-ro,"12 mai","12 mai"
fr-fr,ro-ro,"12 mars","12 martie"
fr-fr,ro-ro,"12 novembre","12 noiembrie"
fr-fr,ro-ro,"12 octobre","12 octombrie"
fr-fr,ro-ro,"12 septembre","12 septembrie"
fr-fr,ro-ro,"12er avril","12 aprilie"
fr-fr,ro-ro,"12er juillet","12 iulie"
fr-fr,ro-ro,"12er juin","12 iunie"
fr-fr,ro-ro,"12er mai","12 mai"
fr-fr,ro-ro,"12er mars","12 martie"
fr-fr,ro-ro,"13 août","13 august"
fr-fr,ro-ro,"13 avril","13 aprilie"
fr-fr,ro-ro,"13 décembre","13 decembrie"
fr-fr,ro-ro,"13 février","13 februarie"
fr-fr,ro-ro,"13 janvier","13 ianuarie"
fr-fr,ro-ro,"13 juillet","13 iulie"
fr-fr,ro-ro,"13 juin","13 iunie"
fr-fr,ro-ro,"13 mai","13 mai"
fr-fr,ro-ro,"13 mars","13 martie"
fr-fr,ro-ro,"13 novembre","13 noiembrie"
fr-fr,ro-ro,"13 octobre","13 octombrie"
fr-fr,ro-ro,"13 septembre","13 septembrie"
fr-fr,ro-ro,"13er juillet","13 iulie"
fr-fr,ro-ro,"13er mai","13 mai"
fr-fr,ro-ro,"13er mars","13 martie"
fr-fr,ro-ro,"14 août","14 august"
fr-fr,ro-ro,"14 avril","14 aprilie"
fr-fr,ro-ro,"14 décembre","14 decembrie"
fr-fr,ro-ro,"14 février","14 februarie"
fr-fr,ro-ro,"14 janvier","14 ianuarie"
fr-fr,ro-ro,"14 juillet","14 iulie"
fr-fr,ro-ro,"14 juin","14 iunie"
fr-fr,ro-ro,"14 mai","14 mai"
fr-fr,ro-ro,"14 mars","14 martie"
fr-fr,ro-ro,"14 novembre","14 noiembrie"
fr-fr,ro-ro,"14 octobre","14 octombrie"
fr-fr,ro-ro,"14 septembre","14 septembrie"
fr-fr,ro-ro,"14er juillet","14 iulie"
fr-fr,ro-ro,"14er mai","14 mai"
fr-fr,ro-ro,"14er mars","14 martie"
fr-fr,ro-ro,"15 août","15 august"
fr-fr,ro-ro,"15 avril","15 aprilie"
fr-fr,ro-ro,"15 décembre","15 decembrie"
fr-fr,ro-ro,"15 février","15 februarie"
fr-fr,ro-ro,"15 janvier","15 ianuarie"
fr-fr,ro-ro,"15 juillet","15 iulie"
fr-fr,ro-ro,"15 juin","15 iunie"
fr-fr,ro-ro,"15 mai","15 mai"
fr-fr,ro-ro,"15 mars","15 martie"
fr-fr,ro-ro,"15 novembre","15 noiembrie"
fr-fr,ro-ro,"15 octobre","15 octombrie"
fr-fr,ro-ro,"15 septembre","15 septembrie"
fr-fr,ro-ro,"15er juillet","15 iulie"
fr-fr,ro-ro,"15er mai","15 mai"
fr-fr,ro-ro,"15er mars","15 martie"
fr-fr,ro-ro,"16 août","16 august"
fr-fr,ro-ro,"16 avril","16 aprilie"
fr-fr,ro-ro,"16 décembre","16 decembrie"
fr-fr,ro-ro,"16 février","16 februarie"
fr-fr,ro-ro,"16 janvier","16 ianuarie"
fr-fr,ro-ro,"16 juillet","16 iulie"
fr-fr,ro-ro,"16 juin","16 iunie"
fr-fr,ro-ro,"16 mai","16 mai"
fr-fr,ro-ro,"16 mars","16 martie"
fr-fr,ro-ro,"16 novembre","16 noiembrie"
fr-fr,ro-ro,"16 octobre","16 octombrie"
fr-fr,ro-ro,"16 septembre","16 septembrie"
fr-fr,ro-ro,"16er juillet","16 iulie"
fr-fr,ro-ro,"16er mai","16 mai"
fr-fr,ro-ro,"16er mars","16 martie"
fr-fr,ro-ro,"17 août","17 august"
fr-fr,ro-ro,"17 avril","17 aprilie"
fr-fr,ro-ro,"17 décembre","17 decembrie"
fr-fr,ro-ro,"17 février","17 februarie"
fr-fr,ro-ro,"17 janvier","17 ianuarie"
fr-fr,ro-ro,"17 juillet","17 iulie"
fr-fr,ro-ro,"17 juin","17 iunie"
fr-fr,ro-ro,"17 mai","17 mai"
fr-fr,ro-ro,"17 mars","17 martie"
fr-fr,ro-ro,"17 novembre","17 noiembrie"
fr-fr,ro-ro,"17 octobre","17 octombrie"
fr-fr,ro-ro,"17 septembre","17 septembrie"
