no-no,bg-bg,"'74 Jailbreak","'74 Jailbreak"
no-no,bg-bg,"'N Sync","'N Sync"
no-no,bg-bg,"...And Justice for All","...And Justice For All"
no-no,bg-bg,"1. FC Kaiserslautern","1. ФК Кайзерслаутерн"
no-no,bg-bg,"1. FC Nürnberg","1. ФК Нюрнберг"
no-no,bg-bg,"1. FSV Mainz 05","Майнц 05"
no-no,bg-bg,"1. Januar","1 януари"
no-no,bg-bg,"1. april","1 април"
no-no,bg-bg,"1. august","1 август"
no-no,bg-bg,"1. desember","1 декември"
no-no,bg-bg,"1. egyptiske dynasti","I династия"
no-no,bg-bg,"1. februar","1 февруари"
no-no,bg-bg,"1. januar","1 януари"
no-no,bg-bg,"1. juli","1 юли"
no-no,bg-bg,"1. juni","1 юни"
no-no,bg-bg,"1. mai","1 май"
no-no,bg-bg,"1. mars","1 март"
no-no,bg-bg,"1. november","1 ноември"
no-no,bg-bg,"1. oktober","1 октомври"
no-no,bg-bg,"1. september","1 септември"
no-no,bg-bg,"1. århundre f.Kr.","1 век пр.н.е."
no-no,bg-bg,"1. århundre","1 век"
no-no,bg-bg,"1. årtusen f.Kr.","1 хилядолетие пр.н.е."
no-no,bg-bg,"10. april","10 април"
no-no,bg-bg,"10. august","10 август"
no-no,bg-bg,"10. desember","10 декември"
no-no,bg-bg,"10. februar","10 февруари"
no-no,bg-bg,"10. januar","10 януари"
no-no,bg-bg,"10. juli","10 юли"
no-no,bg-bg,"10. juni","10 юни"
no-no,bg-bg,"10. mai","10 май"
no-no,bg-bg,"10. mars","10 март"
no-no,bg-bg,"10. november","10 ноември"
no-no,bg-bg,"10. oktober","10 октомври"
no-no,bg-bg,"10. september","10 септември"
no-no,bg-bg,"10. århundre f.Kr.","10 век пр.н.е."
no-no,bg-bg,"10. århundre","10 век"
no-no,bg-bg,"10. årtusen f.Kr.","10 хилядолетие пр.н.е."
no-no,bg-bg,"100 proof","Градус"
no-no,bg-bg,"11. april","11 април"
no-no,bg-bg,"11. august","11 август"
no-no,bg-bg,"11. desember","11 декември"
no-no,bg-bg,"11. februar","11 февруари"
no-no,bg-bg,"11. januar","11 януари"
no-no,bg-bg,"11. juli","11 юли"
no-no,bg-bg,"11. juni","11 юни"
no-no,bg-bg,"11. mai","11 май"
no-no,bg-bg,"11. mars","11 март"
no-no,bg-bg,"11. november","11 ноември"
no-no,bg-bg,"11. oktober","11 октомври"
