ru-ru,sl-si,".45 ACP",".45 ACP"
ru-ru,sl-si,".NET Framework","Microsoft .NET"
ru-ru,sl-si,"0-е до н. э.","0. pr. n. št."
ru-ru,sl-si,"1 августа","1. avgust"
ru-ru,sl-si,"1 апреля","1. april"
ru-ru,sl-si,"1 год до н. э.","1 pr. n. št."
ru-ru,sl-si,"1 декабря","1. december"
ru-ru,sl-si,"1 июля","1. julij"
ru-ru,sl-si,"1 июня","1. junij"
ru-ru,sl-si,"1 марта","1. marec"
ru-ru,sl-si,"1 мая","1. maj"
ru-ru,sl-si,"1 ноября","1. november"
ru-ru,sl-si,"1 октября","1. oktober"
ru-ru,sl-si,"1 сентября","1. september"
ru-ru,sl-si,"1 тысячелетие до н. э.","1. tisočletje pr. n. št."
ru-ru,sl-si,"1 тысячелетие","1. tisočletje"
ru-ru,sl-si,"1 февраля","1. februar"
ru-ru,sl-si,"1 января","1. januar"
ru-ru,sl-si,"1-я кавалерийская дивизия","1. konjeniška divizija"
ru-ru,sl-si,"10 августа","10. avgust"
ru-ru,sl-si,"10 апреля","10. april"
ru-ru,sl-si,"10 год до н. э.","10 pr. n. št."
ru-ru,sl-si,"10 декабря","10. december"
ru-ru,sl-si,"10 июля","10. julij"
ru-ru,sl-si,"10 июня","10. junij"
ru-ru,sl-si,"10 марта","10. marec"
ru-ru,sl-si,"10 мая","10. maj"
ru-ru,sl-si,"10 ноября","10. november"
ru-ru,sl-si,"10 октября","10. oktober"
ru-ru,sl-si,"10 сентября","10. september"
ru-ru,sl-si,"10 тысячелетие до н. э.","10. tisočletje pr. n. št."
ru-ru,sl-si,"10 февраля","10. februar"
ru-ru,sl-si,"10 января","10. januar"
ru-ru,sl-si,"10-е до н. э.","10. pr. n. št."
ru-ru,sl-si,"100 год до н. э.","100 pr. n. št."
ru-ru,sl-si,"100-е до н. э.","100. pr. n. št."
ru-ru,sl-si,"1000 год до н. э.","1000 pr. n. št."
ru-ru,sl-si,"101 год до н. э.","101 pr. n. št."
ru-ru,sl-si,"101-я воздушно-десантная дивизия","101. zračnoprevozna divizija"
ru-ru,sl-si,"102 год до н. э.","102 pr. n. št."
