de-de,sl-si,"'Allo 'Allo!","Alo Alo"
de-de,sl-si,"'Īd al-Fitr","Eid ul-Fitr"
de-de,sl-si,"... Uhr",H
de-de,sl-si,"... Uhr",Ura
de-de,sl-si,".22 lfB",".22 LR"
de-de,sl-si,".32 ACP","7,65 mm Browning"
de-de,sl-si,".357 Magnum",".357 Magnum"
de-de,sl-si,".40 S&W",".40 Smith & Wesson"
de-de,sl-si,".45 ACP",".45 ACP"
de-de,sl-si,".50 Action Express",".50 Action Express"
de-de,sl-si,".500 S&W",".500 Smith & Wesson Magnum"
de-de,sl-si,"0er v. Chr.","0. pr. n. št."
de-de,sl-si,"1 E4 m²","1 E4 m²"
de-de,sl-si,"1 E5 m²","1 E5 m²"
de-de,sl-si,"1 km²","1 E6 m²"
de-de,sl-si,"1 v. Chr.","1 pr. n. št."
de-de,sl-si,"1. Alliierte Luftlandearmee","1. zavezniška zračnoprevozna armada"
de-de,sl-si,"1. April","1. april"
de-de,sl-si,"1. August","1. avgust"
de-de,sl-si,"1. Buch Mose","1. Mojzesova knjiga"
de-de,sl-si,"1. Dezember","1. december"
de-de,sl-si,"1. Division","1. divizija"
de-de,sl-si,"1. FC Brünn",Brno
de-de,sl-si,"1. FC Kaiserslautern","1. FC Kaiserslautern"
de-de,sl-si,"1. FC Nürnberg",Nürnberg
de-de,sl-si,"1. Februar","1. februar"
de-de,sl-si,"1. HNL","1. hrvaška nogometna liga"
de-de,sl-si,"1. Jahrhundert v. Chr.","1. stoletje pr. n. št."
de-de,sl-si,"1. Jahrhundert","1. stoletje"
de-de,sl-si,"1. Jahrtausend v. Chr.","1. tisočletje pr. n. št."
de-de,sl-si,"1. Jahrtausend","1. tisočletje"
de-de,sl-si,"1. Januar","1. januar"
de-de,sl-si,"1. Juli","1. julij"
de-de,sl-si,"1. Juni","1. junij"
de-de,sl-si,"1. Mai","1. maj"
de-de,sl-si,"1. März","1. marec"
de-de,sl-si,"1. November","1. november"
de-de,sl-si,"1. Oktober","1. oktober"
de-de,sl-si,"1. Polnische Fallschirmjägerbrigade","1. samostojna padalska brigada"
de-de,sl-si,"1. Polnische Panzerdivision","1. oklepna divizija"
de-de,sl-si,"1. September","1. september"
de-de,sl-si,"1. Sinfonie","Simfonija št. 1"
de-de,sl-si,"1. US-Infanteriedivision","1. pehotna divizija"
de-de,sl-si,"1. US-Kavalleriedivision","1. konjeniška divizija"
de-de,sl-si,"1. US-Marineinfanteriedivision","1. marinska divizija"
de-de,sl-si,"1. US-Panzerdivision","1. oklepna divizija"
de-de,sl-si,"10 km²","1 E7 m²"
de-de,sl-si,"10 mm Auto","10 mm Auto"
de-de,sl-si,"10 v. Chr.","10 pr. n. št."
de-de,sl-si,"10 – Die Traumfrau",Ona
de-de,sl-si,"10 – Die Traumfrau",Ono
de-de,sl-si,"10. April","10. april"
de-de,sl-si,"10. August","10. avgust"
de-de,sl-si,"10. Dezember","10. december"
de-de,sl-si,"10. Division","10. divizija"
de-de,sl-si,"10. Februar","10. februar"
de-de,sl-si,"10. Jahrhundert v. Chr.","10. stoletje pr. n. št."
de-de,sl-si,"10. Jahrhundert","10. stoletje"
de-de,sl-si,"10. Jahrtausend v. Chr.","10. tisočletje pr. n. št."
de-de,sl-si,"10. Januar","10. januar"
de-de,sl-si,"10. Juli","10. julij"
de-de,sl-si,"10. Juni","10. junij"
de-de,sl-si,"10. Mai","10. maj"
de-de,sl-si,"10. März","10. marec"
de-de,sl-si,"10. November","10. november"
de-de,sl-si,"10. Oktober","10. oktober"
de-de,sl-si,"10. September","10. september"
de-de,sl-si,"10. US-Gebirgsjägerdivision","10. gorska divizija"
de-de,sl-si,"100 km²","1 E8 m²"
de-de,sl-si,"100 v. Chr.","100 pr. n. št."
de-de,sl-si,"100.000 km²","1 E11 m²"
de-de,sl-si,"1000 v. Chr.","1000 pr. n. št."
de-de,sl-si,"1000km Nürburgring","1000 km Nürburgringa"
de-de,sl-si,"100er v. Chr.","100. pr. n. št."
de-de,sl-si,"101 v. Chr.","101 pr. n. št."
de-de,sl-si,"101. US-Luftlandedivision","101. zračnoprevozna divizija"
de-de,sl-si,"102 v. Chr.","102 pr. n. št."
de-de,sl-si,"103 v. Chr.","103 pr. n. št."
de-de,sl-si,"104 v. Chr.","104 pr. n. št."
de-de,sl-si,"105 v. Chr.","105 pr. n. št."
de-de,sl-si,"106 v. Chr.","106 pr. n. št."
de-de,sl-si,"107 v. Chr.","107 pr. n. št."
de-de,sl-si,"108 v. Chr.","108 pr. n. št."
de-de,sl-si,"109 v. Chr.","109 pr. n. št."
de-de,sl-si,"10er v. Chr.","10. pr. n. št."
de-de,sl-si,"11 v. Chr.","11 pr. n. št."
de-de,sl-si,"11'09""01 – September 11","11. september"
de-de,sl-si,"11. April","11. april"
de-de,sl-si,"11. August","11. avgust"
de-de,sl-si,"11. Dezember","11. december"
de-de,sl-si,"11. Division","11. divizija"
de-de,sl-si,"11. Februar","11. februar"
de-de,sl-si,"11. Jahrhundert v. Chr.","2. tisočletje pr. n. št."
de-de,sl-si,"11. Jahrhundert","11. stoletje"
de-de,sl-si,"11. Januar","11. januar"
de-de,sl-si,"11. Juli","11. julij"
de-de,sl-si,"11. Juni","11. junij"
de-de,sl-si,"11. Mai","11. maj"
de-de,sl-si,"11. März","11. marec"
de-de,sl-si,"11. November","11. november"
de-de,sl-si,"11. Oktober","11. oktober"
de-de,sl-si,"11. SS-Freiwilligen-Panzergrenadier-Division „Nordland“","11. SS-Freiwilligen-Panzergrenadier-Division »Nordland«"
de-de,sl-si,"11. September","11. september"
de-de,sl-si,"110 v. Chr.","110 pr. n. št."
de-de,sl-si,"110er v. Chr.","110. pr. n. št."
de-de,sl-si,"111 v. Chr.","111 pr. n. št."
de-de,sl-si,"112 v. Chr.","112 pr. n. št."
de-de,sl-si,"113 v. Chr.","113 pr. n. št."
de-de,sl-si,"114 v. Chr.","114 pr. n. št."
de-de,sl-si,"115 v. Chr.","115 pr. n. št."
de-de,sl-si,"1150er v. Chr.","1150. pr. n. št."
de-de,sl-si,"116 v. Chr.","116 pr. n. št."
de-de,sl-si,"117 v. Chr.","117 pr. n. št."
de-de,sl-si,"118 v. Chr.","118 pr. n. št."
de-de,sl-si,"119 v. Chr.","119 pr. n. št."
de-de,sl-si,"11er v. Chr.","11. pr. n. št."
de-de,sl-si,"12 v. Chr.","12 pr. n. št."
de-de,sl-si,"12-Stunden-Rennen von Sebring","12 ur Sebringa"
de-de,sl-si,"12. April","12. april"
de-de,sl-si,"12. August","12. avgust"
de-de,sl-si,"12. Dezember","12. december"
de-de,sl-si,"12. Division","12. divizija"
de-de,sl-si,"12. Februar","12. februar"
de-de,sl-si,"12. Jahrhundert","12. stoletje"
de-de,sl-si,"12. Januar","12. januar"
de-de,sl-si,"12. Juli","12. julij"
de-de,sl-si,"12. Juni","12. junij"
de-de,sl-si,"12. Mai","12. maj"
de-de,sl-si,"12. März","12. marec"
de-de,sl-si,"12. November","12. november"
de-de,sl-si,"12. Oktober","12. oktober"
de-de,sl-si,"12. September","12. september"
de-de,sl-si,"120 v. Chr.","120 pr. n. št."
de-de,sl-si,"120er v. Chr.","120. pr. n. št."
de-de,sl-si,"121 v. Chr.","121 pr. n. št."
de-de,sl-si,"122 v. Chr.","122 pr. n. št."
de-de,sl-si,"123 v. Chr.","123 pr. n. št."
de-de,sl-si,"124 v. Chr.","124 pr. n. št."
de-de,sl-si,"125 v. Chr.","125 pr. n. št."
de-de,sl-si,"126 v. Chr.","126 pr. n. št."
de-de,sl-si,"127 v. Chr.","127 pr. n. št."
de-de,sl-si,"128 v. Chr.","128 pr. n. št."
