mk-mk,pl-pl,"1 август","1 sierpnia"
mk-mk,pl-pl,"1 април","1 kwietnia"
mk-mk,pl-pl,"1 век","I wiek"
mk-mk,pl-pl,"1 декември","1 grudnia"
mk-mk,pl-pl,"1 март","1 marca"
mk-mk,pl-pl,"1 мај","1 maja"
mk-mk,pl-pl,"1 ноември","1 listopada"
mk-mk,pl-pl,"1 октомври","1 października"
mk-mk,pl-pl,"1 септември","1 września"
mk-mk,pl-pl,"1 февруари","1 lutego"
mk-mk,pl-pl,"1 јануари","1 stycznia"
mk-mk,pl-pl,"1 јули","1 lipca"
mk-mk,pl-pl,"1 јуни","1 czerwca"
mk-mk,pl-pl,"10 август","10 sierpnia"
mk-mk,pl-pl,"10 април","10 kwietnia"
mk-mk,pl-pl,"10 век","X wiek"
mk-mk,pl-pl,"10 декември","10 grudnia"
mk-mk,pl-pl,"10 март","10 marca"
mk-mk,pl-pl,"10 мај","10 maja"
mk-mk,pl-pl,"10 ноември","10 listopada"
mk-mk,pl-pl,"10 октомври","10 października"
mk-mk,pl-pl,"10 септември","10 września"
mk-mk,pl-pl,"10 февруари","10 lutego"
mk-mk,pl-pl,"10 јануари","10 stycznia"
mk-mk,pl-pl,"10 јули","10 lipca"
mk-mk,pl-pl,"10 јуни","10 czerwca"
mk-mk,pl-pl,"11 август","11 sierpnia"
mk-mk,pl-pl,"11 април","11 kwietnia"
mk-mk,pl-pl,"11 век","XI wiek"
mk-mk,pl-pl,"11 декември","11 grudnia"
mk-mk,pl-pl,"11 март","11 marca"
mk-mk,pl-pl,"11 мај","11 maja"
mk-mk,pl-pl,"11 ноември","11 listopada"
mk-mk,pl-pl,"11 октомври","11 października"
mk-mk,pl-pl,"11 септември","11 września"
mk-mk,pl-pl,"11 февруари","11 lutego"
mk-mk,pl-pl,"11 јануари","11 stycznia"
mk-mk,pl-pl,"11 јули","11 lipca"
mk-mk,pl-pl,"11 јуни","11 czerwca"
mk-mk,pl-pl,"12 август","12 sierpnia"
mk-mk,pl-pl,"12 април","12 kwietnia"
mk-mk,pl-pl,"12 век","XII wiek"
mk-mk,pl-pl,"12 декември","12 grudnia"
mk-mk,pl-pl,"12 март","12 marca"
mk-mk,pl-pl,"12 мај","12 maja"
mk-mk,pl-pl,"12 ноември","12 listopada"
mk-mk,pl-pl,"12 октомври","12 października"
mk-mk,pl-pl,"12 септември","12 września"
mk-mk,pl-pl,"12 февруари","12 lutego"
mk-mk,pl-pl,"12 јануари","12 stycznia"
mk-mk,pl-pl,"12 јули","12 lipca"
mk-mk,pl-pl,"12 јуни","12 czerwca"
mk-mk,pl-pl,"13 август","13 sierpnia"
mk-mk,pl-pl,"13 април","13 kwietnia"
mk-mk,pl-pl,"13 век","XIII wiek"
mk-mk,pl-pl,"13 декември","13 grudnia"
mk-mk,pl-pl,"13 март","13 marca"
mk-mk,pl-pl,"13 мај","13 maja"
mk-mk,pl-pl,"13 ноември","13 listopada"
mk-mk,pl-pl,"13 октомври","13 października"
mk-mk,pl-pl,"13 септември","13 września"
mk-mk,pl-pl,"13 февруари","13 lutego"
mk-mk,pl-pl,"13 јануари","13 stycznia"
mk-mk,pl-pl,"13 јули","13 lipca"
mk-mk,pl-pl,"13 јуни","13 czerwca"
mk-mk,pl-pl,"14 август","14 sierpnia"
mk-mk,pl-pl,"14 април","14 kwietnia"
mk-mk,pl-pl,"14 век","XIV wiek"
mk-mk,pl-pl,"14 декември","14 grudnia"
mk-mk,pl-pl,"14 март","14 marca"
mk-mk,pl-pl,"14 мај","14 maja"
mk-mk,pl-pl,"14 ноември","14 listopada"
mk-mk,pl-pl,"14 октомври","14 października"
mk-mk,pl-pl,"14 септември","14 września"
mk-mk,pl-pl,"14 февруари","14 lutego"
mk-mk,pl-pl,"14 јануари","14 stycznia"
mk-mk,pl-pl,"14 јули","14 lipca"
mk-mk,pl-pl,"14 јуни","14 czerwca"
mk-mk,pl-pl,"15 август","15 sierpnia"
mk-mk,pl-pl,"15 април","15 kwietnia"
mk-mk,pl-pl,"15 век","XV wiek"
mk-mk,pl-pl,"15 декември","15 grudnia"
mk-mk,pl-pl,"15 март","15 marca"
mk-mk,pl-pl,"15 мај","15 maja"
mk-mk,pl-pl,"15 ноември","15 listopada"
mk-mk,pl-pl,"15 октомври","15 października"
mk-mk,pl-pl,"15 септември","15 września"
mk-mk,pl-pl,"15 февруари","15 lutego"
mk-mk,pl-pl,"15 јануари","15 stycznia"
mk-mk,pl-pl,"15 јули","15 lipca"
mk-mk,pl-pl,"15 јуни","15 czerwca"
mk-mk,pl-pl,"16 август","16 sierpnia"
mk-mk,pl-pl,"16 април","16 kwietnia"
mk-mk,pl-pl,"16 век","XVI wiek"
mk-mk,pl-pl,"16 декември","16 grudnia"
mk-mk,pl-pl,"16 март","16 marca"
mk-mk,pl-pl,"16 мај","16 maja"
mk-mk,pl-pl,"16 ноември","16 listopada"
mk-mk,pl-pl,"16 октомври","16 października"
mk-mk,pl-pl,"16 септември","16 września"
mk-mk,pl-pl,"16 февруари","16 lutego"
mk-mk,pl-pl,"16 јануари","16 stycznia"
mk-mk,pl-pl,"16 јули","16 lipca"
mk-mk,pl-pl,"16 јуни","16 czerwca"
mk-mk,pl-pl,"17 август","17 sierpnia"
mk-mk,pl-pl,"17 април","17 kwietnia"
mk-mk,pl-pl,"17 век","XVII wiek"
mk-mk,pl-pl,"17 декември","17 grudnia"
mk-mk,pl-pl,"17 март","17 marca"
mk-mk,pl-pl,"17 мај","17 maja"
mk-mk,pl-pl,"17 ноември","17 listopada"
mk-mk,pl-pl,"17 октомври","17 października"
mk-mk,pl-pl,"17 септември","17 września"
mk-mk,pl-pl,"17 февруари","17 lutego"
mk-mk,pl-pl,"17 јануари","17 stycznia"
mk-mk,pl-pl,"17 јули","17 lipca"
mk-mk,pl-pl,"17 јуни","17 czerwca"
mk-mk,pl-pl,"18 август","18 sierpnia"
mk-mk,pl-pl,"18 април","18 kwietnia"
mk-mk,pl-pl,"18 век","XVIII wiek"
mk-mk,pl-pl,"18 декември","18 grudnia"
mk-mk,pl-pl,"18 март","18 marca"
mk-mk,pl-pl,"18 мај","18 maja"
mk-mk,pl-pl,"18 ноември","18 listopada"
mk-mk,pl-pl,"18 октомври","18 października"
mk-mk,pl-pl,"18 септември","18 września"
mk-mk,pl-pl,"18 февруари","18 lutego"
mk-mk,pl-pl,"18 јануари","18 stycznia"
mk-mk,pl-pl,"18 јули","18 lipca"
mk-mk,pl-pl,"18 јуни","18 czerwca"
mk-mk,pl-pl,"19 август","19 sierpnia"
mk-mk,pl-pl,"19 април","19 kwietnia"
mk-mk,pl-pl,"19 век","XIX wiek"
mk-mk,pl-pl,"19 декември","19 grudnia"
mk-mk,pl-pl,"19 март","19 marca"
mk-mk,pl-pl,"19 мај","19 maja"
mk-mk,pl-pl,"19 ноември","19 listopada"
mk-mk,pl-pl,"19 октомври","19 października"
mk-mk,pl-pl,"19 септември","19 września"
mk-mk,pl-pl,"19 февруари","19 lutego"
mk-mk,pl-pl,"19 јануари","19 stycznia"
mk-mk,pl-pl,"19 јули","19 lipca"
mk-mk,pl-pl,"19 јуни","19 czerwca"
mk-mk,pl-pl,"1930 ФИФА Светско Првенство","Mistrzostwa Świata w Piłce Nożnej 1930"
mk-mk,pl-pl,"1934 ФИФА Светско Првенство","Mistrzostwa Świata w Piłce Nożnej 1934"
mk-mk,pl-pl,"1938 ФИФА Светско Првенство","Mistrzostwa Świata w Piłce Nożnej 1938"
mk-mk,pl-pl,"1950 ФИФА Светско Првенство","Mistrzostwa Świata w Piłce Nożnej 1950"
mk-mk,pl-pl,"1954 ФИФА Светско Првенство","Mistrzostwa Świata w Piłce Nożnej 1954"
mk-mk,pl-pl,"1958 ФИФА Светско Првенство","Mistrzostwa Świata w Piłce Nożnej 1958"
mk-mk,pl-pl,"1962 ФИФА Светско Првенство","Mistrzostwa Świata w Piłce Nożnej 1962"
mk-mk,pl-pl,"1966 ФИФА Светско Првенство","Mistrzostwa Świata w Piłce Nożnej 1966"
mk-mk,pl-pl,"1970 ФИФА Светско Првенство","Mistrzostwa Świata w Piłce Nożnej 1970"
mk-mk,pl-pl,"1974 ФИФА Светско Првенство","Mistrzostwa Świata w Piłce Nożnej 1974"
mk-mk,pl-pl,"1976 Летни Олимписки Игри","Letnie Igrzyska Olimpijskie 1976"
mk-mk,pl-pl,"1978 ФИФА Светско Првенство","Mistrzostwa Świata w Piłce Nożnej 1978"
mk-mk,pl-pl,"1982 ФИФА Светско Првенство","Mistrzostwa Świata w Piłce Nożnej 1982"
mk-mk,pl-pl,"1986 ФИФА Светско Првенство","Mistrzostwa Świata w Piłce Nożnej 1986"
mk-mk,pl-pl,"1990 ФИФА Светско Првенство","Mistrzostwa Świata w Piłce Nożnej 1990"
mk-mk,pl-pl,"1994 ФИФА Светско Првенство","Mistrzostwa Świata w Piłce Nożnej 1994"
mk-mk,pl-pl,"1998 ФИФА Светско Првенство","Mistrzostwa Świata w Piłce Nożnej 1998"
mk-mk,pl-pl,"2 август","2 sierpnia"
mk-mk,pl-pl,"2 април","2 kwietnia"
mk-mk,pl-pl,"2 век","II wiek"
mk-mk,pl-pl,"2 декември","2 grudnia"
mk-mk,pl-pl,"2 март","2 marca"
mk-mk,pl-pl,"2 мај","2 maja"
mk-mk,pl-pl,"2 ноември","2 listopada"
mk-mk,pl-pl,"2 октомври","2 października"
mk-mk,pl-pl,"2 септември","2 września"
mk-mk,pl-pl,"2 февруари","2 lutego"
mk-mk,pl-pl,"2 јануари","2 stycznia"
mk-mk,pl-pl,"2 јули","2 lipca"
